2023-02-11T03:36:55.850727-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T11:56:23.423294-0300 | INFO | App started | main.py:32
2023-02-11T11:56:23.567293-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:23.567293-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:23.567293-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:23.570293-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:23.571294-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:23.571294-0300 | INFO | App started | main.py:32
2023-02-11T11:56:23.828293-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:23.829299-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:23.829299-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:23.831291-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:23.832298-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:23.832298-0300 | INFO | App started | main.py:32
2023-02-11T11:56:23.977322-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:23.977322-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:23.977322-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:23.980291-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:23.981293-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:23.981293-0300 | INFO | App started | main.py:32
2023-02-11T11:56:24.130293-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:24.130293-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:24.130293-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:24.132293-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:24.133293-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:24.133293-0300 | INFO | App started | main.py:32
2023-02-11T11:56:24.279292-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:24.280290-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:24.280290-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:24.283291-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:24.284290-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:24.284290-0300 | INFO | App started | main.py:32
2023-02-11T11:56:24.573290-0300 | DEBUG | User validname created successfully | views.py:42
2023-02-11T11:56:24.595321-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:24.596323-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:24.596323-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:24.599292-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:24.599292-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:24.599292-0300 | INFO | App started | main.py:32
2023-02-11T11:56:24.921298-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T11:56:24.922292-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T11:56:24.922292-0300 | INFO | Auth models configured | models.py:55
2023-02-11T11:56:24.924292-0300 | INFO | Auth configured | views.py:13
2023-02-11T11:56:24.925290-0300 | INFO | Catalog configured | views.py:11
2023-02-11T11:56:24.925290-0300 | INFO | App started | main.py:32
2023-02-11T12:03:58.963368-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:58.964338-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:58.964338-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:58.965368-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:58.966366-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:58.966366-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.084248-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.084248-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.084248-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.086243-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.087242-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.087242-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.200249-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.201249-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.201249-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.203249-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.204250-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.204250-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.319249-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.320251-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.320251-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.322249-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.323254-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.323254-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.541774-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.541774-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.542778-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.544776-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.545780-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.545780-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.763128-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.764131-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.764131-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.766128-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.767134-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.767134-0300 | INFO | App started | main.py:32
2023-02-11T12:03:59.883127-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:03:59.883127-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:03:59.883127-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:03:59.885131-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:03:59.886129-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:03:59.886129-0300 | INFO | App started | main.py:32
2023-02-11T12:04:00.018307-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:00.018307-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:00.018307-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:00.020305-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:00.022308-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:00.022308-0300 | INFO | App started | main.py:32
2023-02-11T12:04:00.536149-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:00.536149-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:00.536149-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:00.538149-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:00.539149-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:00.539149-0300 | INFO | App started | main.py:32
2023-02-11T12:04:00.938147-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:00.939146-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:00.939146-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:00.940148-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:00.942146-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:00.942146-0300 | INFO | App started | main.py:32
2023-02-11T12:04:01.061164-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:01.061164-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:01.061164-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:01.063165-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:01.064165-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:01.064165-0300 | INFO | App started | main.py:32
2023-02-11T12:04:01.177164-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:01.178168-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:01.178168-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:01.180164-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:01.181164-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:01.181164-0300 | INFO | App started | main.py:32
2023-02-11T12:04:01.678918-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:01.678918-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:01.678918-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:01.680918-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:01.681918-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:01.681918-0300 | INFO | App started | main.py:32
2023-02-11T12:04:01.802918-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:01.802918-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:01.802918-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:01.804919-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:01.805918-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:01.805918-0300 | INFO | App started | main.py:32
2023-02-11T12:04:01.925919-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:01.926919-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:01.926919-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:01.928918-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:01.929922-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:01.929922-0300 | INFO | App started | main.py:32
2023-02-11T12:04:02.047917-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:02.047917-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:02.048919-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:02.050919-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:02.053918-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:02.053918-0300 | INFO | App started | main.py:32
2023-02-11T12:04:02.168918-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:02.169917-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:02.169917-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:02.170918-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:02.172918-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:02.172918-0300 | INFO | App started | main.py:32
2023-02-11T12:04:02.420918-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:02.421918-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:02.421918-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:02.423919-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:02.424918-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:02.424918-0300 | INFO | App started | main.py:32
2023-02-11T12:04:02.789685-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:02.789685-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:02.789685-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:02.791687-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:02.792686-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:02.793689-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.050686-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.050686-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.050686-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.052686-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.054687-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.054687-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.301984-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.302986-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.302986-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.304984-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.305991-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.305991-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.425985-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.425985-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.425985-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.427983-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.430984-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.430984-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.664387-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.665387-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.665387-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.667389-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.668388-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.668388-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.787386-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.787386-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.787386-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.790388-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.791386-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.791386-0300 | INFO | App started | main.py:32
2023-02-11T12:04:03.909387-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:03.909387-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:03.910388-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:03.911389-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:03.912388-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:03.913389-0300 | INFO | App started | main.py:32
2023-02-11T12:04:04.031388-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:04.031388-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:04.031388-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:04.033388-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:04.035387-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:04.035387-0300 | INFO | App started | main.py:32
2023-02-11T12:04:04.154387-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:04.154387-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:04.154387-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:04.156388-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:04.158388-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:04.158388-0300 | INFO | App started | main.py:32
2023-02-11T12:04:04.408479-0300 | DEBUG | User validname created successfully | views.py:42
2023-02-11T12:04:04.425477-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:04.425477-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:04.426479-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:04.427478-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:04.429479-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:04.429479-0300 | INFO | App started | main.py:32
2023-02-11T12:04:04.688478-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:04.688478-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:04.688478-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:04.690481-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:04.691478-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:04.691478-0300 | INFO | App started | main.py:32
2023-02-11T12:04:04.809478-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:04:04.809478-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T12:04:04.809478-0300 | INFO | Auth models configured | models.py:55
2023-02-11T12:04:04.811478-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:04:04.813478-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:04:04.813478-0300 | INFO | App started | main.py:32
2023-02-11T12:06:53.755323-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:53.755323-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:53.755323-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:53.757323-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:53.758322-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:53.758322-0300 | INFO | App started | main.py:32
2023-02-11T12:06:53.878296-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:53.879299-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:53.879299-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:53.880296-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:53.882295-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:53.882295-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.017300-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.017300-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.018299-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.021297-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.023302-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.023302-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.183294-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.184294-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.184294-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.186295-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.187296-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.187296-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.311296-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.311296-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.312294-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.313295-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.314296-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.314296-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.441295-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.441295-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.442297-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.444295-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.445298-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.446297-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.566294-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.566294-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.566294-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.567295-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.568294-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.568294-0300 | INFO | App started | main.py:32
2023-02-11T12:06:54.701294-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:54.701294-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:54.701294-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:54.703296-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:54.704297-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:54.704297-0300 | INFO | App started | main.py:32
2023-02-11T12:06:55.102332-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:55.102332-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:55.102332-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:55.104332-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:55.105331-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:55.105331-0300 | INFO | App started | main.py:32
2023-02-11T12:06:55.501369-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:55.502369-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:55.502369-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:55.503369-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:55.506370-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:55.506370-0300 | INFO | App started | main.py:32
2023-02-11T12:06:55.621430-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:55.621430-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:55.621430-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:55.623432-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:55.625435-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:55.625435-0300 | INFO | App started | main.py:32
2023-02-11T12:06:55.878458-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:55.878458-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:55.878458-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:55.880460-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:55.881460-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:55.882460-0300 | INFO | App started | main.py:32
2023-02-11T12:06:56.278750-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:56.278750-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:56.278750-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:56.280753-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:56.281750-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:56.281750-0300 | INFO | App started | main.py:32
2023-02-11T12:06:56.401791-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T12:06:56.401791-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T12:06:56.401791-0300 | INFO | Auth models configured | models.py:56
2023-02-11T12:06:56.403793-0300 | INFO | Auth configured | views.py:13
2023-02-11T12:06:56.404792-0300 | INFO | Catalog configured | views.py:11
2023-02-11T12:06:56.405793-0300 | INFO | App started | main.py:32
